ปีการศึกษา,รหัสนักเรียน,คำนำหน้า,ชื่อ,นามสกุล,ชั้นปี,ห้อง,เลขที่ในห้อง,ระดับ,สถานะ,ชื่อผู้ปกครอง,ความสัมพันธ์,เบอร์โทรผู้ปกครอง
2569,2569000168,เด็กหญิง,ชนัญชิดา,กล้าหาญ,12,ม.6/2,7,highschool,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1168
2569,2569000169,เด็กชาย,วรเมธ,กล้าหาญ,1,ป.1/1,8,primary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1169
2569,2569000170,เด็กหญิง,กัญญารัตน์,กล้าหาญ,2,ป.2/1,8,primary,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1170
2569,2569000171,เด็กชาย,นราวิชญ์,กล้าหาญ,3,ป.3/1,8,primary,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1171
2569,2569000172,เด็กหญิง,พิชญาภา,กล้าหาญ,4,ป.4/1,8,primary,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1172
2569,2569000173,เด็กชาย,ศุภโชค,กล้าหาญ,5,ป.5/1,8,primary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1173
2569,2569000174,เด็กหญิง,ธัญชนก,กล้าหาญ,6,ป.6/1,8,primary,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1174
2569,2569000175,เด็กชาย,ภูวนาท,กล้าหาญ,7,ม.1/1,8,secondary,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1175
2569,2569000176,เด็กหญิง,แพรวา,กล้าหาญ,8,ม.2/1,8,secondary,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1176
2569,2569000177,เด็กชาย,อนาวิน,กล้าหาญ,9,ม.3/1,8,secondary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1177
2569,2569000178,เด็กหญิง,พิมพ์ชนก,กล้าหาญ,10,ม.4/1,8,highschool,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1178
2569,2569000179,เด็กชาย,ชยุต,กล้าหาญ,11,ม.5/1,8,highschool,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1179
2569,2569000180,เด็กหญิง,ศศิธร,กล้าหาญ,12,ม.6/1,8,highschool,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1180
2569,2569000181,เด็กชาย,ธนภัทร,มีวินัย,1,ป.1/2,8,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1181
2569,2569000182,เด็กหญิง,มินตรา,มีวินัย,2,ป.2/2,8,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1182
2569,2569000183,เด็กชาย,ปุณณวิช,มีวินัย,3,ป.3/2,8,primary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1183
2569,2569000184,เด็กหญิง,ณิชา,มีวินัย,4,ป.4/2,8,primary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1184
2569,2569000185,เด็กชาย,กิตติพงศ์,มีวินัย,5,ป.5/2,8,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1185
2569,2569000186,เด็กหญิง,อริสา,มีวินัย,6,ป.6/2,8,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1186
2569,2569000187,เด็กชาย,พชรพล,มีวินัย,7,ม.1/2,8,secondary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1187
2569,2569000188,เด็กหญิง,ชนัญชิดา,มีวินัย,8,ม.2/2,8,secondary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1188
2569,2569000189,เด็กชาย,วรเมธ,มีวินัย,9,ม.3/2,8,secondary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1189
2569,2569000190,เด็กหญิง,กัญญารัตน์,มีวินัย,10,ม.4/2,8,highschool,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1190
2569,2569000191,เด็กชาย,นราวิชญ์,มีวินัย,11,ม.5/2,8,highschool,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1191
2569,2569000192,เด็กหญิง,พิชญาภา,มีวินัย,12,ม.6/2,8,highschool,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1192
2569,2569000193,เด็กชาย,ศุภโชค,มีวินัย,1,ป.1/1,9,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1193
2569,2569000194,เด็กหญิง,ธัญชนก,มีวินัย,2,ป.2/1,9,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1194
2569,2569000195,เด็กชาย,ภูวนาท,มีวินัย,3,ป.3/1,9,primary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1195
2569,2569000196,เด็กหญิง,แพรวา,มีวินัย,4,ป.4/1,9,primary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1196
2569,2569000197,เด็กชาย,อนาวิน,มีวินัย,5,ป.5/1,9,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1197
2569,2569000198,เด็กหญิง,พิมพ์ชนก,มีวินัย,6,ป.6/1,9,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1198
2569,2569000199,เด็กชาย,ชยุต,มีวินัย,7,ม.1/1,9,secondary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1199
2569,2569000200,เด็กหญิง,ศศิธร,มีวินัย,8,ม.2/1,9,secondary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1200
2569,2569000201,เด็กชาย,ธนภัทร,ใฝ่รู้,9,ม.3/1,9,secondary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1201
2569,2569000202,เด็กหญิง,มินตรา,ใฝ่รู้,10,ม.4/1,9,highschool,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1202
2569,2569000203,เด็กชาย,ปุณณวิช,ใฝ่รู้,11,ม.5/1,9,highschool,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1203
2569,2569000204,เด็กหญิง,ณิชา,ใฝ่รู้,12,ม.6/1,9,highschool,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1204
2569,2569000205,เด็กชาย,กิตติพงศ์,ใฝ่รู้,1,ป.1/2,9,primary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1205
2569,2569000206,เด็กหญิง,อริสา,ใฝ่รู้,2,ป.2/2,9,primary,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1206
2569,2569000207,เด็กชาย,พชรพล,ใฝ่รู้,3,ป.3/2,9,primary,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1207
2569,2569000208,เด็กหญิง,ชนัญชิดา,ใฝ่รู้,4,ป.4/2,9,primary,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1208
2569,2569000209,เด็กชาย,วรเมธ,ใฝ่รู้,5,ป.5/2,9,primary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1209
2569,2569000210,เด็กหญิง,กัญญารัตน์,ใฝ่รู้,6,ป.6/2,9,primary,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1210
2569,2569000211,เด็กชาย,นราวิชญ์,ใฝ่รู้,7,ม.1/2,9,secondary,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1211
2569,2569000212,เด็กหญิง,พิชญาภา,ใฝ่รู้,8,ม.2/2,9,secondary,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1212
2569,2569000213,เด็กชาย,ศุภโชค,ใฝ่รู้,9,ม.3/2,9,secondary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1213
2569,2569000214,เด็กหญิง,ธัญชนก,ใฝ่รู้,10,ม.4/2,9,highschool,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1214
2569,2569000215,เด็กชาย,ภูวนาท,ใฝ่รู้,11,ม.5/2,9,highschool,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1215
2569,2569000216,เด็กหญิง,แพรวา,ใฝ่รู้,12,ม.6/2,9,highschool,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1216
2569,2569000217,เด็กชาย,อนาวิน,ใฝ่รู้,1,ป.1/1,10,primary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1217
2569,2569000218,เด็กหญิง,พิมพ์ชนก,ใฝ่รู้,2,ป.2/1,10,primary,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1218
2569,2569000219,เด็กชาย,ชยุต,ใฝ่รู้,3,ป.3/1,10,primary,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1219
2569,2569000220,เด็กหญิง,ศศิธร,ใฝ่รู้,4,ป.4/1,10,primary,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1220
2569,2569000221,เด็กชาย,ธนภัทร,ขยันดี,5,ป.5/1,10,primary,active,นายผู้ปกครอง ขยันดี,บิดา,082-222-1221
2569,2569000222,เด็กหญิง,มินตรา,ขยันดี,6,ป.6/1,10,primary,active,นางผู้ปกครอง ขยันดี,มารดา,082-222-1222
2569,2569000223,เด็กชาย,ปุณณวิช,ขยันดี,7,ม.1/1,10,secondary,active,นายผู้ปกครอง ขยันดี,ผู้ปกครอง,082-222-1223
2569,2569000224,เด็กหญิง,ณิชา,ขยันดี,8,ม.2/1,10,secondary,active,นางผู้ปกครอง ขยันดี,ญาติ,082-222-1224
